Temp,Weekday,Month,Hour,Year,kWh/h
9.4,4,10,14,2013,7338
9.6,4,10,15,2013,7314
10.1,4,10,16,2013,7627
10.5,4,10,17,2013,7977
10.8,4,10,18,2013,8099
11.2,4,10,19,2013,8496
11.1,4,10,20,2013,8343
11.1,4,10,21,2013,8274
11.1,4,10,22,2013,7741
10.8,4,10,23,2013,7231
10.1,5,10,0,2013,6789
9.8,5,10,1,2013,6590
11.5,5,10,2,2013,6545
9.9,5,10,3,2013,6545
9.9,5,10,4,2013,6583
9.7,5,10,5,2013,6720
10.2,5,10,6,2013,7322
10.6,5,10,7,2013,7695
10.5,5,10,8,2013,8191
10.4,5,10,9,2013,8259
10.1,5,10,10,2013,8328
10.5,5,10,11,2013,8274
10.4,5,10,12,2013,8145
10.7,5,10,13,2013,8091
10.6,5,10,14,2013,7978
10.9,5,10,15,2013,7969
11,5,10,16,2013,8016
11.1,5,10,17,2013,8091
11.2,5,10,18,2013,8389
11.3,5,10,19,2013,9036
11.3,5,10,20,2013,8922
10.5,5,10,21,2013,8739
9.9,5,10,22,2013,8275
9.2,5,10,23,2013,7680
8.9,6,10,0,2013,7177
8.1,6,10,1,2013,7010
8.2,6,10,2,2013,7033
7.3,6,10,3,2013,7002
7.5,6,10,4,2013,7101
7.8,6,10,5,2013,7322
7.9,6,10,6,2013,7688
7.8,6,10,7,2013,8274
7.5,6,10,8,2013,8778
7.7,6,10,9,2013,8914
7.9,6,10,10,2013,8922
8.2,6,10,11,2013,8732
8.7,6,10,12,2013,8480
9.6,6,10,13,2013,8335
10.1,6,10,14,2013,8160
10.8,6,10,15,2013,8335
10.9,6,10,16,2013,8701
11.3,6,10,17,2013,9197
10.8,6,10,18,2013,9859
10.7,6,10,19,2013,10278
10.9,6,10,20,2013,9699
11.2,6,10,21,2013,9379
11.6,6,10,22,2013,8907
11.5,6,10,23,2013,8206
11.6,7,10,0,2013,7520
11.3,7,10,1,2013,7147
11.2,7,10,2,2013,6971
11.6,7,10,3,2013,6819
11.7,7,10,4,2013,6690
12.2,7,10,5,2013,6697
12.2,7,10,6,2013,6804
12.2,7,10,7,2013,7307
12.5,7,10,8,2013,7885
12.8,7,10,9,2013,8824
13,7,10,10,2013,9150
13.2,7,10,11,2013,9212
13.4,7,10,12,2013,8937
12.3,7,10,13,2013,8533
12.4,7,10,14,2013,8176
13,7,10,15,2013,7695
13.4,7,10,16,2013,7627
13.3,7,10,17,2013,7916
13.2,7,10,18,2013,8655
12.8,7,10,19,2013,9136
12.7,7,10,20,2013,8648
12.3,7,10,21,2013,8183
13,7,10,22,2013,7779
12.2,7,10,23,2013,7452
12.6,1,10,0,2013,6941
12.4,1,10,1,2013,6582
12,1,10,2,2013,6347
11.6,1,10,3,2013,6431
9.4,1,10,4,2013,6491
9,1,10,5,2013,6674
7.8,1,10,6,2013,6850
7.6,1,10,7,2013,7033
7.6,1,10,8,2013,7801
8.1,1,10,9,2013,8412
11.4,1,10,10,2013,8518
12.2,1,10,11,2013,8176
12.2,1,10,12,2013,7741
12.9,1,10,13,2013,7223
13.3,1,10,14,2013,6910
13.8,1,10,15,2013,6728
13.8,1,10,16,2013,6583
13.8,1,10,17,2013,6674
13.8,1,10,18,2013,6690
13.9,1,10,19,2013,7048
13.9,1,10,20,2013,6941
13.8,1,10,21,2013,6575
13.7,1,10,22,2013,6179
13.7,1,10,23,2013,5722
13.7,2,10,0,2013,5280
13.7,2,10,1,2013,5044
13.7,2,10,2,2013,4983
13.5,2,10,3,2013,4975
13.6,2,10,4,2013,5037
13.7,2,10,5,2013,5280
13.6,2,10,6,2013,5920
13.8,2,10,7,2013,6499
13.7,2,10,8,2013,6499
13.7,2,10,9,2013,6431
13.8,2,10,10,2013,6126
14,2,10,11,2013,5965
14.1,2,10,12,2013,5684
14.2,2,10,13,2013,5775
14.1,2,10,14,2013,5661
14.2,2,10,15,2013,5631
14.2,2,10,16,2013,5806
14,2,10,17,2013,5981
14,2,10,18,2013,6354
13.6,2,10,19,2013,6667
13.8,2,10,20,2013,6408
13.8,2,10,21,2013,6293
13.7,2,10,22,2013,5844
13.8,2,10,23,2013,5387
13.7,3,10,0,2013,4914
13.6,3,10,1,2013,4716
13.6,3,10,2,2013,4625
13.5,3,10,3,2013,4663
13.4,3,10,4,2013,4655
13.5,3,10,5,2013,4823
13.5,3,10,6,2013,5516
13.5,3,10,7,2013,6141
13.8,3,10,8,2013,6264
14,3,10,9,2013,6117
13.8,3,10,10,2013,6088
13.9,3,10,11,2013,6035
13.8,3,10,12,2013,6042
13.8,3,10,13,2013,5920
13.7,3,10,14,2013,5996
13.6,3,10,15,2013,6157
13.5,3,10,16,2013,6415
13.6,3,10,17,2013,6400
13.8,3,10,18,2013,6598
13.7,3,10,19,2013,6819
13.6,3,10,20,2013,6674
13.6,3,10,21,2013,6439
13.6,3,10,22,2013,5996
13.7,3,10,23,2013,5493
13.7,4,10,0,2013,5022
13.6,4,10,1,2013,4830
13.6,4,10,2,2013,4747
13.6,4,10,3,2013,4785
13.5,4,10,4,2013,4838
13.5,4,10,5,2013,4983
13.7,4,10,6,2013,5722
13.6,4,10,7,2013,6415
13.4,4,10,8,2013,6431
13.3,4,10,9,2013,6255
13.3,4,10,10,2013,6111
13.7,4,10,11,2013,6064
13.4,4,10,12,2013,6111
13.5,4,10,13,2013,5942
13.4,4,10,14,2013,5830
13.1,4,10,15,2013,5996
13.1,4,10,16,2013,6194
13,4,10,17,2013,6309
13,4,10,18,2013,6758
13,4,10,19,2013,7002
13.1,4,10,20,2013,6911
13.1,4,10,21,2013,6682
12.9,4,10,22,2013,6270
12.4,4,10,23,2013,5776
11.4,5,10,0,2013,5272
10.9,5,10,1,2013,5136
10.4,5,10,2,2013,5120
9.8,5,10,3,2013,5203
8.9,5,10,4,2013,5227
8.9,5,10,5,2013,5479
8.7,5,10,6,2013,6232
7.5,5,10,7,2013,7254
6.9,5,10,8,2013,7512
6.9,5,10,9,2013,7512
6.6,5,10,10,2013,7581
6.8,5,10,11,2013,7551
7.3,5,10,12,2013,7551
6.9,5,10,13,2013,7581
6.9,5,10,14,2013,7527
7.2,5,10,15,2013,7726
7.6,5,10,16,2013,7916
8.1,5,10,17,2013,8138
8.4,5,10,18,2013,8495
9,5,10,19,2013,8747
8.8,5,10,20,2013,8579
8.9,5,10,21,2013,8358
8.4,5,10,22,2013,7954
6.8,5,10,23,2013,7383
6.6,6,10,0,2013,6873
5.7,6,10,1,2013,6689
5.6,6,10,2,2013,6682
5.1,6,10,3,2013,6766
5.2,6,10,4,2013,6895
5.1,6,10,5,2013,7200
4.9,6,10,6,2013,7947
4.3,6,10,7,2013,8793
4.5,6,10,8,2013,9059
4.8,6,10,9,2013,8868
5.8,6,10,10,2013,8580
7.1,6,10,11,2013,8259
8.8,6,10,12,2013,7870
10.2,6,10,13,2013,7635
11.1,6,10,14,2013,7421
11.5,6,10,15,2013,7368
11.6,6,10,16,2013,7664
11.5,6,10,17,2013,7963
10.5,6,10,18,2013,9089
9.1,6,10,19,2013,9913
9.1,6,10,20,2013,9760
8.7,6,10,21,2013,9341
7.3,6,10,22,2013,8953
7,6,10,23,2013,8464
7.3,7,10,0,2013,7954
7,7,10,1,2013,7597
6.5,7,10,2,2013,7451
6.3,7,10,3,2013,7490
5.8,7,10,4,2013,7474
6.2,7,10,5,2013,7581
5.7,7,10,6,2013,7818
5.2,7,10,7,2013,8388
5.1,7,10,8,2013,8983
5.8,7,10,9,2013,9440
6.6,7,10,10,2013,9394
8.3,7,10,11,2013,9052
9.6,7,10,12,2013,8679
10.8,7,10,13,2013,8243
12.7,7,10,14,2013,7886
13.1,7,10,15,2013,7680
13.6,7,10,16,2013,7748
13.5,7,10,17,2013,8237
12.5,7,10,18,2013,9166
11.6,7,10,19,2013,9531
10.1,7,10,20,2013,8968
9.8,7,10,21,2013,8625
8.8,7,10,22,2013,8206
8.6,7,10,23,2013,7787
8.1,1,10,0,2013,7344
7.8,1,10,1,2013,7110
7.2,1,10,2,2013,7002
7.5,1,10,3,2013,6963
6.6,1,10,4,2013,7018
6,1,10,5,2013,7101
6.4,1,10,6,2013,7314
5.8,1,10,7,2013,7620
5.6,1,10,8,2013,8160
7.3,1,10,9,2013,8846
8.5,1,10,10,2013,9043
10.1,1,10,11,2013,8679
11.1,1,10,12,2013,8175
11.5,1,10,13,2013,7436
13.5,1,10,14,2013,7216
14.5,1,10,15,2013,6834
13.9,1,10,16,2013,6750
15,1,10,17,2013,6835
13.4,1,10,18,2013,7131
12.3,1,10,19,2013,7360
11,1,10,20,2013,7269
10.4,1,10,21,2013,6994
10.5,1,10,22,2013,6553
10.5,1,10,23,2013,6179
10.2,2,10,0,2013,5821
9.8,2,10,1,2013,5646
8.8,2,10,2,2013,5631
8,2,10,3,2013,5714
7.8,2,10,4,2013,5836
7.5,2,10,5,2013,6133
7.7,2,10,6,2013,6873
7.6,2,10,7,2013,7619
7.3,2,10,8,2013,7673
7.6,2,10,9,2013,7634
7.8,2,10,10,2013,7627
8.5,2,10,11,2013,7528
8.6,2,10,12,2013,7344
9,2,10,13,2013,7261
9.2,2,10,14,2013,7117
9.5,2,10,15,2013,7299
9.6,2,10,16,2013,7451
9.6,2,10,17,2013,7589
9.5,2,10,18,2013,7802
9.2,2,10,19,2013,7833
9,2,10,20,2013,7603
8.8,2,10,21,2013,7421
8.6,2,10,22,2013,7033
8.5,2,10,23,2013,6499
8.5,3,10,0,2013,6126
8.8,3,10,1,2013,6049
7.8,3,10,2,2013,6020
9.1,3,10,3,2013,6080
9.5,3,10,4,2013,6209
8.4,3,10,5,2013,6423
6.6,3,10,6,2013,7162
6,3,10,7,2013,7901
5.3,3,10,8,2013,8069
5,3,10,9,2013,7939
4.9,3,10,10,2013,7726
5,3,10,11,2013,7726
5.5,3,10,12,2013,7634
5.5,3,10,13,2013,7612
5.9,3,10,14,2013,7428
6.6,3,10,15,2013,7467
7.1,3,10,16,2013,7802
7.3,3,10,17,2013,7886
7.2,3,10,18,2013,8342
6.3,3,10,19,2013,8519
6,3,10,20,2013,8449
5,3,10,21,2013,8237
4.8,3,10,22,2013,7870
4.7,3,10,23,2013,7384
4.4,4,10,0,2013,6979
4.5,4,10,1,2013,6849
4.2,4,10,2,2013,6941
4.3,4,10,3,2013,6926
4.6,4,10,4,2013,7055
5.1,4,10,5,2013,7338
5.6,4,10,6,2013,8099
5.6,4,10,7,2013,8815
5.2,4,10,8,2013,8868
5.7,4,10,9,2013,8655
6,4,10,10,2013,8390
6.4,4,10,11,2013,8236
7.2,4,10,12,2013,8115
7.3,4,10,13,2013,7847
7.9,4,10,14,2013,7642
8,4,10,15,2013,7741
8.3,4,10,16,2013,7856
8.8,4,10,17,2013,7917
9.1,4,10,18,2013,8251
9.6,4,10,19,2013,8419
9.5,4,10,20,2013,8267
9.3,4,10,21,2013,8023
9.5,4,10,22,2013,7582
9.8,4,10,23,2013,7048
10.1,5,10,0,2013,6568
10.2,5,10,1,2013,6285
10.4,5,10,2,2013,6218
10.4,5,10,3,2013,6233
10.2,5,10,4,2013,6270
10.3,5,10,5,2013,6522
9.9,5,10,6,2013,7193
9.7,5,10,7,2013,7825
10.1,5,10,8,2013,7970
10.3,5,10,9,2013,7825
10.1,5,10,10,2013,7756
9.8,5,10,11,2013,7764
9.3,5,10,12,2013,7406
9.6,5,10,13,2013,7429
9.8,5,10,14,2013,7284
9.8,5,10,15,2013,7284
9.4,5,10,16,2013,7535
9.2,5,10,17,2013,7749
8.9,5,10,18,2013,8236
8.2,5,10,19,2013,8427
7.3,5,10,20,2013,8366
6.9,5,10,21,2013,8267
6.3,5,10,22,2013,7909
4.8,5,10,23,2013,7497
4.3,6,10,0,2013,7254
3.7,6,10,1,2013,7178
3.3,6,10,2,2013,7139
2.7,6,10,3,2013,7246
3.3,6,10,4,2013,7421
3.1,6,10,5,2013,7765
2.6,6,10,6,2013,8556
3,6,10,7,2013,9448
2.9,6,10,8,2013,9676
2.9,6,10,9,2013,9517
4.3,6,10,10,2013,9181
5.9,6,10,11,2013,8823
6.9,6,10,12,2013,8473
7.6,6,10,13,2013,8243
7.6,6,10,14,2013,8031
7.6,6,10,15,2013,8054
7.9,6,10,16,2013,8267
8.2,6,10,17,2013,8792
8.2,6,10,18,2013,9723
8.6,6,10,19,2013,10149
8.9,6,10,20,2013,9196
9.5,6,10,21,2013,8069
9.4,6,10,22,2013,8755
9.1,6,10,23,2013,8618
7.9,7,10,0,2013,7977
7.7,7,10,1,2013,7734
7.8,7,10,2,2013,7657
7.6,7,10,3,2013,7719
6.4,7,10,4,2013,7771
5.4,7,10,5,2013,7925
4.4,7,10,6,2013,8313
4.4,7,10,7,2013,9104
3.1,7,10,8,2013,9677
2.9,7,10,9,2013,10248
3.1,7,10,10,2013,10423
3.7,7,10,11,2013,10369
4.5,7,10,12,2013,10301
5.3,7,10,13,2013,10119
5.7,7,10,14,2013,9996
6,7,10,15,2013,9867
6.2,7,10,16,2013,9860
6,7,10,17,2013,10308
5.3,7,10,18,2013,11026
4.6,7,10,19,2013,10750
4.3,7,10,20,2013,10165
4.3,7,10,21,2013,9775
4.2,7,10,22,2013,9425
3.9,7,10,23,2013,9098
3.8,1,10,0,2013,8709
3.8,1,10,1,2013,8488
4.2,1,10,2,2013,8328
4.1,1,10,3,2013,8229
3.9,1,10,4,2013,8252
3.9,1,10,5,2013,8297
3.7,1,10,6,2013,8503
3.6,1,10,7,2013,9113
2.5,1,10,13,2013,12008
3.2,1,10,14,2013,10743
3.9,1,10,15,2013,10751
3.9,1,10,16,2013,10500
4,1,10,17,2013,10583
4,1,10,18,2013,10766
3.7,1,10,19,2013,10774
3.2,1,10,20,2013,10590
2.4,1,10,21,2013,10256
2.5,1,10,22,2013,9959
2.5,1,10,23,2013,9531
2.3,2,10,0,2013,9113
2.7,2,10,1,2013,8930
2.7,2,10,2,2013,8914
2.9,2,10,3,2013,8946
3.2,2,10,4,2013,9021
3.4,2,10,5,2013,9204
3.7,2,10,6,2013,9928
3.9,2,10,7,2013,10660
4.2,2,10,8,2013,10750
4.6,2,10,9,2013,10599
4.9,2,10,10,2013,10263
5.2,2,10,11,2013,10096
5.5,2,10,12,2013,9965
5.7,2,10,13,2013,9959
6,2,10,14,2013,9630
6.1,2,10,15,2013,9699
6.1,2,10,16,2013,9860
5.9,2,10,17,2013,9920
5.9,2,10,18,2013,10141
5.8,2,10,19,2013,10103
5.3,2,10,20,2013,9829
5.5,2,10,21,2013,9593
5.5,2,10,22,2013,9135
5.2,2,10,23,2013,8519
5.5,3,10,0,2013,8076
5.5,3,10,1,2013,7879
5.4,3,10,2,2013,7833
5.3,3,10,3,2013,7795
5.4,3,10,4,2013,7840
5.7,3,10,5,2013,8053
5.8,3,10,6,2013,8732
6.3,3,10,7,2013,9349
7.2,3,10,8,2013,9433
7.9,3,10,9,2013,9082
8.7,3,10,10,2013,8937
9.1,3,10,11,2013,8831
11.1,3,10,12,2013,8740
11.2,3,10,13,2013,8510
11.1,3,10,14,2013,8488
11.1,3,10,15,2013,8480
11.2,3,10,16,2013,8618
11.4,3,10,17,2013,8663
11.6,3,10,18,2013,8793
11.9,3,10,19,2013,8617
11.9,3,10,20,2013,8435
12,3,10,21,2013,8160
12.1,3,10,22,2013,7749
12.1,3,10,23,2013,7109
12.2,4,10,0,2013,6652
12.1,4,10,1,2013,6423
12.1,4,10,2,2013,6263
11.8,4,10,3,2013,6248
11.9,4,10,4,2013,6301
11.9,4,10,5,2013,6408
11.9,4,10,6,2013,6987
11.7,4,10,7,2013,7772
11.9,4,10,8,2013,7749
11.8,4,10,9,2013,7642
11.5,4,10,10,2013,7551
11.8,4,10,11,2013,7726
11.8,4,10,12,2013,7665
12.1,4,10,13,2013,7276
12.3,4,10,14,2013,7178
11.7,4,10,15,2013,7246
11.8,4,10,16,2013,7528
12.1,4,10,17,2013,8076
12.2,4,10,18,2013,8199
12.4,4,10,19,2013,8038
12.4,4,10,20,2013,7955
12.5,4,10,21,2013,7726
12.6,4,10,22,2013,7315
12.4,4,10,23,2013,6819
12.4,5,10,0,2013,6256
12.3,5,10,1,2013,6080
12.2,5,10,2,2013,6072
12,5,10,3,2013,6073
11.6,5,10,4,2013,6187
11.7,5,10,5,2013,6362
11.5,5,10,6,2013,7034
11.2,5,10,7,2013,7756
11.1,5,10,8,2013,7802
10.9,5,10,9,2013,7749
10.6,5,10,10,2013,7460
10.3,5,10,11,2013,7329
10.4,5,10,12,2013,7018
10.6,5,10,13,2013,7124
11.1,5,10,14,2013,6910
11.4,5,10,15,2013,6919
11.6,5,10,16,2013,7352
11.7,5,10,17,2013,7589
11.7,5,10,18,2013,8160
11.6,5,10,19,2013,8298
11.2,5,10,20,2013,8214
11.4,5,10,21,2013,8046
11.4,5,10,22,2013,7619
11.2,5,10,23,2013,7094
11.2,6,10,0,2013,6667
11.1,6,10,1,2013,6469
10.8,6,10,2,2013,6499
10.4,6,10,3,2013,6537
10,6,10,4,2013,6629
9.7,6,10,5,2013,6827
9.5,6,10,6,2013,7460
9.4,6,10,7,2013,8236
9.2,6,10,8,2013,8473
9,6,10,9,2013,8236
9.1,6,10,10,2013,7940
9.7,6,10,11,2013,7680
10.2,6,10,12,2013,7520
10.1,6,10,13,2013,7361
10.1,6,10,14,2013,7246
9.8,6,10,15,2013,7589
9.7,6,10,16,2013,7931
9.9,6,10,17,2013,8603
9.5,6,10,18,2013,9128
10.3,6,10,19,2013,9349
10.4,6,10,20,2013,8907
10.3,6,10,21,2013,8503
9.5,6,10,22,2013,8267
8.5,6,10,23,2013,7840
8,7,10,0,2013,7360
7.9,7,10,1,2013,7018
8.4,7,10,2,2013,6903
9.5,7,10,3,2013,6789
11.1,7,10,4,2013,6682
11.7,7,10,5,2013,6652
11.8,7,10,6,2013,6713
11.7,7,10,7,2013,7109
11.9,7,10,8,2013,7657
12.2,7,10,9,2013,8138
12.2,7,10,10,2013,8404
12.1,7,10,11,2013,8381
12,7,10,12,2013,8237
12.1,7,10,13,2013,7802
12.1,7,10,14,2013,7604
12.3,7,10,15,2013,7498
12.1,7,10,16,2013,7749
11.9,7,10,17,2013,8290
11.9,7,10,18,2013,8922
11.8,7,10,19,2013,8679
11.9,7,10,20,2013,8137
11.8,7,10,21,2013,7749
11.7,7,10,22,2013,7399
11.7,7,10,23,2013,7086
11.7,1,10,0,2013,6613
11.7,1,10,1,2013,6347
11.6,1,10,2,2013,6104
11.6,1,10,3,2013,6011
11.4,1,10,4,2013,5981
11.7,1,10,5,2013,6073
12,1,10,6,2013,5996
11.9,1,10,7,2013,6241
11.9,1,10,8,2013,6538
11.9,1,10,9,2013,7085
12.2,1,10,10,2013,7734
12.2,1,10,11,2013,8023
12.4,1,10,12,2013,8046
12.2,1,10,13,2013,7909
12.1,1,10,14,2013,7772
12,1,10,15,2013,7772
11.9,1,10,16,2013,7688
11.8,1,10,17,2013,7947
11.4,1,10,18,2013,8069
11.3,1,10,19,2013,7977
11.5,1,10,20,2013,7909
11.4,1,10,21,2013,7757
11.4,1,10,22,2013,7466
11.3,1,10,23,2013,7110
10.3,2,10,0,2013,6583
10.4,2,10,1,2013,6255
11.2,2,10,2,2013,6103
11.2,2,10,3,2013,6126
11.4,2,10,4,2013,6119
11.5,2,10,5,2013,6202
11.5,2,10,6,2013,6340
11.5,2,10,7,2013,7078
11.5,2,10,8,2013,7650
11.5,2,10,9,2013,7565
11.4,2,10,10,2013,7331
11.3,2,10,11,2013,7176
11.3,2,10,12,2013,7140
11.1,2,10,13,2013,6956
10.9,2,10,14,2013,6964
10.1,2,10,15,2013,7063
9.7,2,10,16,2013,7452
9,2,10,17,2013,7939
8.9,2,10,18,2013,8222
8.7,2,10,19,2013,8259
8.9,2,10,20,2013,8419
9.7,2,10,21,2013,8191
9.8,2,10,22,2013,7917
10,2,10,23,2013,7558
10.1,3,10,0,2013,6919
10.5,3,10,1,2013,6537
10.7,3,10,2,2013,6424
10.8,3,10,3,2013,6377
10.8,3,10,4,2013,6415
10.7,3,10,5,2013,6530
10.8,3,10,6,2013,6622
10.8,3,10,7,2013,7444
10.6,3,10,8,2013,7909
10.7,3,10,9,2013,7833
10.5,3,10,10,2013,7581
10.6,3,10,11,2013,7330
10.6,3,10,12,2013,7025
10.6,3,10,13,2013,6926
10.6,3,10,14,2013,6811
10.6,3,10,15,2013,6743
10.5,3,10,16,2013,6858
10.7,3,10,17,2013,7414
10.9,3,10,18,2013,7954
10.5,3,10,19,2013,8069
10.2,3,10,20,2013,7940
9.9,3,10,21,2013,7756
9.8,3,10,22,2013,7665
9.7,3,10,23,2013,7307
9.5,4,10,0,2013,6888
9.4,4,10,1,2013,6523
9.1,4,10,2,2013,6316
9,4,10,3,2013,6278
8.6,4,10,4,2013,6424
8.3,4,10,5,2013,6537
7,4,10,6,2013,6797
4.4,4,10,7,2013,7733
4.1,4,10,8,2013,8572
5.3,4,10,9,2013,8527
6.4,4,10,10,2013,8289
7.5,4,10,11,2013,8046
8.6,4,10,12,2013,7657
8.9,4,10,13,2013,7452
9.1,4,10,14,2013,7314
9.6,4,10,15,2013,7101
8.8,4,10,16,2013,7322
7.9,4,10,17,2013,7932
7.7,4,10,18,2013,8572
7.7,4,10,19,2013,8838
8.6,4,10,20,2013,8808
8.9,4,10,21,2013,8724
9.2,4,10,22,2013,8541
9.3,4,10,23,2013,8214
9.2,5,10,0,2013,7695
9,5,10,1,2013,7337
9.3,5,10,2,2013,7018
9.2,5,10,3,2013,6873
10,5,10,4,2013,6987
10.3,5,10,5,2013,6941
10.3,5,10,6,2013,7116
10.4,5,10,7,2013,7825
10.2,5,10,8,2013,6423
10.5,5,10,9,2013,5235
11.2,5,10,10,2013,5455
11.3,5,10,11,2013,5455
11.1,5,10,12,2013,7193
11,5,10,13,2013,8122
10.8,5,10,14,2013,7376
10.7,5,10,15,2013,7901
10.6,5,10,16,2013,7992
10.5,5,10,17,2013,8435
10.6,5,10,18,2013,8648
10.5,5,10,19,2013,8525
10.3,5,10,20,2013,8427
10.3,5,10,21,2013,8351
10.3,5,10,22,2013,8236
10.2,5,10,23,2013,7772
10.1,6,11,0,2013,7215
10.1,6,11,1,2013,6759
10.1,6,11,2,2013,6583
10.2,6,11,3,2013,6484
10.4,6,11,4,2013,6613
10.6,6,11,5,2013,6667
10.8,6,11,6,2013,6880
9.6,6,11,7,2013,7619
10.1,6,11,8,2013,8298
10.2,6,11,9,2013,8373
10.2,6,11,10,2013,8351
10.1,6,11,11,2013,8206
10,6,11,12,2013,8046
9.7,6,11,13,2013,7672
9.9,6,11,14,2013,7559
9.8,6,11,15,2013,7505
9.7,6,11,16,2013,7741
9.8,6,11,17,2013,8374
9.8,6,11,18,2013,9188
9.8,6,11,19,2013,9486
9.7,6,11,20,2013,9463
9.6,6,11,21,2013,9174
9.7,6,11,22,2013,8807
9.9,6,11,23,2013,8503
9.7,7,11,0,2013,8024
9.6,7,11,1,2013,7474
9.8,7,11,2,2013,7246
9.6,7,11,3,2013,7093
9.6,7,11,4,2013,7117
9.6,7,11,5,2013,7162
9.6,7,11,6,2013,7200
9.8,7,11,7,2013,7322
9.4,7,11,8,2013,7711
9.4,7,11,9,2013,8251
9.1,7,11,10,2013,8671
9.2,7,11,11,2013,8648
9.3,7,11,12,2013,8419
9.2,7,11,13,2013,8008
9.3,7,11,14,2013,7756
9.5,7,11,15,2013,7688
9.2,7,11,16,2013,7719
8.7,7,11,17,2013,8556
7.4,7,11,18,2013,9440
7.1,7,11,19,2013,9654
5.7,7,11,20,2013,9470
4.9,7,11,21,2013,9151
6.1,7,11,22,2013,8892
4.8,7,11,23,2013,8541
5,1,11,0,2013,8251
5.3,1,11,1,2013,7856
5.7,1,11,2,2013,7619
6.7,1,11,3,2013,7384
7,1,11,4,2013,7368
7.2,1,11,5,2013,7375
7.4,1,11,6,2013,7497
7.6,1,11,7,2013,7581
7.6,1,11,8,2013,7848
7.7,1,11,9,2013,8328
7.8,1,11,10,2013,8899
8.3,1,11,11,2013,9334
8.4,1,11,12,2013,9326
9,1,11,13,2013,8838
10.4,1,11,14,2013,8603
10.2,1,11,15,2013,8365
10.3,1,11,16,2013,8366
10.1,1,11,17,2013,8664
9.5,1,11,18,2013,8815
9.5,1,11,19,2013,8785
9.2,1,11,20,2013,8693
9.5,1,11,21,2013,8572
9,1,11,22,2013,8313
9.2,1,11,23,2013,7962
8.6,2,11,0,2013,7475
9.5,2,11,1,2013,7048
9.7,2,11,2,2013,6834
9.6,2,11,3,2013,6827
9.6,2,11,4,2013,6926
9.8,2,11,5,2013,7032
9.3,2,11,6,2013,7246
9.6,2,11,7,2013,7947
9.5,2,11,8,2013,8595
8.3,2,11,9,2013,8556
8.8,2,11,10,2013,8542
9.4,2,11,11,2013,8518
8.9,2,11,12,2013,8488
7.9,2,11,13,2013,8487
8.5,2,11,14,2013,8420
8.4,2,11,15,2013,8495
8.8,2,11,16,2013,8679
8.3,2,11,17,2013,9211
7.3,2,11,18,2013,9380
6.9,2,11,19,2013,9280
6.3,2,11,20,2013,9135
5.4,2,11,21,2013,9014
5.2,2,11,22,2013,8831
5,2,11,23,2013,8442
5.5,3,11,0,2013,7977
5.1,3,11,1,2013,7650
4.1,3,11,2,2013,7451
3.2,3,11,3,2013,7483
2.3,3,11,4,2013,7565
2.9,3,11,5,2013,7688
4,3,11,6,2013,7902
2.9,3,11,7,2013,8746
3.1,3,11,8,2013,9372
3.6,3,11,9,2013,9334
3.7,3,11,10,2013,9135
4.1,3,11,11,2013,8762
4.5,3,11,12,2013,8443
5.8,3,11,13,2013,8129
6.2,3,11,14,2013,7848
7,3,11,15,2013,7787
6,3,11,16,2013,8107
6.6,3,11,17,2013,8861
4.6,3,11,18,2013,9356
3.5,3,11,19,2013,9585
3.2,3,11,20,2013,9577
2.9,3,11,21,2013,9555
1.9,3,11,22,2013,9440
1.5,3,11,23,2013,9250
0.8,4,11,0,2013,8739
0.3,4,11,1,2013,8374
0.5,4,11,2,2013,8168
0.4,4,11,3,2013,8069
0.2,4,11,4,2013,8168
0,4,11,5,2013,8381
-0.2,4,11,6,2013,8602
-0.2,4,11,7,2013,9341
0,4,11,8,2013,10180
-0.4,4,11,9,2013,10240
-0.1,4,11,10,2013,10187
-0.1,4,11,11,2013,10080
0.1,4,11,12,2013,10057
0.4,4,11,13,2013,9966
0.4,4,11,14,2013,9996
0.3,4,11,15,2013,10012
0.5,4,11,16,2013,10217
0.5,4,11,17,2013,10751
0.5,4,11,18,2013,10865
1,4,11,19,2013,10872
1.1,4,11,20,2013,10667
1.4,4,11,21,2013,10538
2,4,11,22,2013,10263
1.9,4,11,23,2013,9913
2,5,11,0,2013,9387
2.5,5,11,1,2013,9005
2.6,5,11,2,2013,8839
2.4,5,11,3,2013,8846
2.2,5,11,4,2013,8960
2.4,5,11,5,2013,9090
1.7,5,11,6,2013,9387
0.9,5,11,7,2013,10171
1.5,5,11,8,2013,10873
1.8,5,11,9,2013,10766
2.7,5,11,10,2013,10583
4,5,11,11,2013,10240
4.8,5,11,12,2013,10096
7.6,5,11,13,2013,9973
7.2,5,11,14,2013,9791
6.8,5,11,15,2013,9532
6.5,5,11,16,2013,9706
6.2,5,11,17,2013,10157
7.6,5,11,18,2013,10454
7.5,5,11,19,2013,10628
7.5,5,11,20,2013,10362
7.8,5,11,21,2013,10187
7.9,5,11,22,2013,10004
8.2,5,11,23,2013,9662
8.1,6,11,0,2013,9005
8,6,11,1,2013,8504
8,6,11,2,2013,8228
8.4,6,11,3,2013,8100
8.3,6,11,4,2013,8144
8.4,6,11,5,2013,8145
8.7,6,11,6,2013,8374
8.3,6,11,7,2013,8892
9,6,11,8,2013,9546
9.3,6,11,9,2013,9539
9.2,6,11,10,2013,9433
9.3,6,11,11,2013,9128
